OrgIndexId,OrgCodeKey,OrganizationLevel,ESDOrganizationId,ESDName,DistrictCode,DistrictName,SchoolCode,SchoolName,DisplayName,RowCount,FileIndex
1847,School|100007|2250|3266,School,100007,Educational Service District 123,2250,Clarkston School District,3266,Highland Elementary,Highland Elementary | Clarkston School District | Educational Service District 123,49,Assmt_S_2250_3266
1848,School|100007|2250|4384,School,100007,Educational Service District 123,2250,Clarkston School District,4384,Heights Elementary,Heights Elementary | Clarkston School District | Educational Service District 123,49,Assmt_S_2250_4384
1849,School|100007|2420|2434,School,100007,Educational Service District 123,2420,Asotin-Anatone School District,2434,Asotin Jr Sr High,Asotin Jr Sr High | Asotin-Anatone School District | Educational Service District 123,51,Assmt_S_2420_2434
1850,School|100007|2420|2507,School,100007,Educational Service District 123,2420,Asotin-Anatone School District,2507,Asotin Elementary,Asotin Elementary | Asotin-Anatone School District | Educational Service District 123,39,Assmt_S_2420_2507
1851,School|100007|3017|2824,School,100007,Educational Service District 123,3017,Kennewick School District,2824,Eastgate Elementary School,Eastgate Elementary School | Kennewick School District | Educational Service District 123,39,Assmt_S_3017_2824
1852,School|100007|3017|2825,School,100007,Educational Service District 123,3017,Kennewick School District,2825,Westgate Elementary School,Westgate Elementary School | Kennewick School District | Educational Service District 123,39,Assmt_S_3017_2825
1853,School|100007|3017|2826,School,100007,Educational Service District 123,3017,Kennewick School District,2826,Kennewick High School,Kennewick High School | Kennewick School District | Educational Service District 123,22,Assmt_S_3017_2826
1854,School|100007|3017|3077,School,100007,Educational Service District 123,3017,Kennewick School District,3077,Hawthorne Elementary School,Hawthorne Elementary School | Kennewick School District | Educational Service District 123,39,Assmt_S_3017_3077
1855,School|100007|3017|3144,School,100007,Educational Service District 123,3017,Kennewick School District,3144,Washington Elementary School,Washington Elementary School | Kennewick School District | Educational Service District 123,39,Assmt_S_3017_3144
1856,School|100007|3017|3267,School,100007,Educational Service District 123,3017,Kennewick School District,3267,Highlands Middle School,Highlands Middle School | Kennewick School District | Educational Service District 123,41,Assmt_S_3017_3267
1857,School|100007|3017|3315,School,100007,Educational Service District 123,3017,Kennewick School District,3315,Edison Elementary School,Edison Elementary School | Kennewick School District | Educational Service District 123,39,Assmt_S_3017_3315
1858,School|100007|3017|3369,School,100007,Educational Service District 123,3017,Kennewick School District,3369,Vista Elementary School,Vista Elementary School | Kennewick School District | Educational Service District 123,39,Assmt_S_3017_3369
1859,School|100007|3017|3472,School,100007,Educational Service District 123,3017,Kennewick School District,3472,Park Middle School,Park Middle School | Kennewick School District | Educational Service District 123,42,Assmt_S_3017_3472
1860,School|100007|3017|3731,School,100007,Educational Service District 123,3017,Kennewick School District,3731,Kamiakin High School,Kamiakin High School | Kennewick School District | Educational Service District 123,22,Assmt_S_3017_3731
1861,School|100007|3017|4028,School,100007,Educational Service District 123,3017,Kennewick School District,4028,Desert Hills Middle School,Desert Hills Middle School | Kennewick School District | Educational Service District 123,41,Assmt_S_3017_4028
1862,School|100007|3017|4072,School,100007,Educational Service District 123,3017,Kennewick School District,4072,Canyon View Elementary School,Canyon View Elementary School | Kennewick School District | Educational Service District 123,39,Assmt_S_3017_4072
1863,School|100007|3017|4073,School,100007,Educational Service District 123,3017,Kennewick School District,4073,Southgate Elementary School,Southgate Elementary School | Kennewick School District | Educational Service District 123,39,Assmt_S_3017_4073
1864,School|100007|3017|4136,School,100007,Educational Service District 123,3017,Kennewick School District,4136,Sunset View Elementary School,Sunset View Elementary School | Kennewick School District | Educational Service District 123,39,Assmt_S_3017_4136
1865,School|100007|3017|4181,School,100007,Educational Service District 123,3017,Kennewick School District,4181,Lincoln Elementary School,Lincoln Elementary School | Kennewick School District | Educational Service District 123,39,Assmt_S_3017_4181
1866,School|100007|3017|4202,School,100007,Educational Service District 123,3017,Kennewick School District,4202,Cascade Elementary School,Cascade Elementary School | Kennewick School District | Educational Service District 123,39,Assmt_S_3017_4202
1867,School|100007|3017|4418,School,100007,Educational Service District 123,3017,Kennewick School District,4418,Amistad Elementary School,Amistad Elementary School | Kennewick School District | Educational Service District 123,39,Assmt_S_3017_4418
1868,School|100007|3017|4429,School,100007,Educational Service District 123,3017,Kennewick School District,4429,Horse Heaven Hills Middle School,Horse Heaven Hills Middle School | Kennewick School District | Educational Service District 123,40,Assmt_S_3017_4429
1869,School|100007|3017|4446,School,100007,Educational Service District 123,3017,Kennewick School District,4446,Ridge View Elementary School,Ridge View Elementary School | Kennewick School District | Educational Service District 123,39,Assmt_S_3017_4446
1870,School|100007|3017|4484,School,100007,Educational Service District 123,3017,Kennewick School District,4484,Southridge High School,Southridge High School | Kennewick School District | Educational Service District 123,21,Assmt_S_3017_4484
1871,School|100007|3017|5220,School,100007,Educational Service District 123,3017,Kennewick School District,5220,Cottonwood Elementary,Cottonwood Elementary | Kennewick School District | Educational Service District 123,39,Assmt_S_3017_5220
1872,School|100007|3017|5438,School,100007,Educational Service District 123,3017,Kennewick School District,5438,Sage Crest Elementary,Sage Crest Elementary | Kennewick School District | Educational Service District 123,31,Assmt_S_3017_5438
1873,School|100007|3017|5439,School,100007,Educational Service District 123,3017,Kennewick School District,5439,Chinook Middle School,Chinook Middle School | Kennewick School District | Educational Service District 123,33,Assmt_S_3017_5439
1874,School|100007|3017|5520,School,100007,Educational Service District 123,3017,Kennewick School District,5520,Amon Creek Elementary,Amon Creek Elementary | Kennewick School District | Educational Service District 123,23,Assmt_S_3017_5520
1875,School|100007|3017|5521,School,100007,Educational Service District 123,3017,Kennewick School District,5521,Fuerza Elementary,Fuerza Elementary | Kennewick School District | Educational Service District 123,23,Assmt_S_3017_5521
1876,School|100007|3017|5727,School,100007,Educational Service District 123,3017,Kennewick School District,5727,Endeavor High School,Endeavor High School | Kennewick School District | Educational Service District 123,6,Assmt_D_3017_Small
1877,School|100007|3050|2133,School,100007,Educational Service District 123,3050,Paterson School District,2133,Paterson Elementary School,Paterson Elementary School | Paterson School District | Educational Service District 123,48,Assmt_S_3050_2133
1878,School|100007|3052|2759,School,100007,Educational Service District 123,3052,Kiona-Benton City School District,2759,Kiona-Benton City Primary School,Kiona-Benton City Primary School | Kiona-Benton City School District | Educational Service District 123,2,Assmt_D_3052_Small
1879,School|100007|3052|2904,School,100007,Educational Service District 123,3052,Kiona-Benton City School District,2904,Kiona-Benton City High School,Kiona-Benton City High School | Kiona-Benton City School District | Educational Service District 123,24,Assmt_S_3052_2904
1880,School|100007|3052|3961,School,100007,Educational Service District 123,3052,Kiona-Benton City School District,3961,Kiona-Benton City Middle School,Kiona-Benton City Middle School | Kiona-Benton City School District | Educational Service District 123,40,Assmt_S_3052_3961
1881,School|100007|3052|4217,School,100007,Educational Service District 123,3052,Kiona-Benton City School District,4217,Kiona-Benton Intermediate School,Kiona-Benton Intermediate School | Kiona-Benton City School District | Educational Service District 123,26,Assmt_S_3052_4217
1882,School|100007|3052|5719,School,100007,Educational Service District 123,3052,Kiona-Benton City School District,5719,Kiona-Benton City Elementary,Kiona-Benton City Elementary | Kiona-Benton City School District | Educational Service District 123,12,Assmt_S_3052_5719
1883,School|100007|3053|2367,School,100007,Educational Service District 123,3053,Finley School District,2367,River View High School,River View High School | Finley School District | Educational Service District 123,21,Assmt_S_3053_2367
1884,School|100007|3053|3078,School,100007,Educational Service District 123,3053,Finley School District,3078,Finley Elementary,Finley Elementary | Finley School District | Educational Service District 123,39,Assmt_S_3053_3078
1885,School|100007|3053|4031,School,100007,Educational Service District 123,3053,Finley School District,4031,Finley Middle School,Finley Middle School | Finley School District | Educational Service District 123,40,Assmt_S_3053_4031
1886,School|100007|3116|2508,School,100007,Educational Service District 123,3116,Prosser School District,2508,Prosser High School,Prosser High School | Prosser School District | Educational Service District 123,21,Assmt_S_3116_2508
1887,School|100007|3116|2905,School,100007,Educational Service District 123,3116,Prosser School District,2905,Whitstran Elementary,Whitstran Elementary | Prosser School District | Educational Service District 123,39,Assmt_S_3116_2905
1888,School|100007|3116|2906,School,100007,Educational Service District 123,3116,Prosser School District,2906,Housel Middle School,Housel Middle School | Prosser School District | Educational Service District 123,41,Assmt_S_3116_2906
1889,School|100007|3116|3316,School,100007,Educational Service District 123,3116,Prosser School District,3316,Prosser Heights Elementary,Prosser Heights Elementary | Prosser School District | Educational Service District 123,39,Assmt_S_3116_3316
1890,School|100007|3400|2642,School,100007,Educational Service District 123,3400,Richland School District,2642,Jefferson Elementary,Jefferson Elementary | Richland School District | Educational Service District 123,39,Assmt_S_3400_2642
1891,School|100007|3400|2656,School,100007,Educational Service District 123,3400,Richland School District,2656,Marcus Whitman Elementary,Marcus Whitman Elementary | Richland School District | Educational Service District 123,39,Assmt_S_3400_2656
1892,School|100007|3400|2657,School,100007,Educational Service District 123,3400,Richland School District,2657,Lewis & Clark Elementary School,Lewis & Clark Elementary School | Richland School District | Educational Service District 123,39,Assmt_S_3400_2657
1893,School|100007|3400|2721,School,100007,Educational Service District 123,3400,Richland School District,2721,Carmichael Middle School,Carmichael Middle School | Richland School District | Educational Service District 123,40,Assmt_S_3400_2721
1894,School|100007|3400|2785,School,100007,Educational Service District 123,3400,Richland School District,2785,Chief Joseph Middle School,Chief Joseph Middle School | Richland School District | Educational Service District 123,40,Assmt_S_3400_2785
1895,School|100007|3400|2786,School,100007,Educational Service District 123,3400,Richland School District,2786,Jason Lee Elementary School,Jason Lee Elementary School | Richland School District | Educational Service District 123,39,Assmt_S_3400_2786
1896,School|100007|3400|3511,School,100007,Educational Service District 123,3400,Richland School District,3511,Richland High School,Richland High School | Richland School District | Educational Service District 123,21,Assmt_S_3400_3511
1897,School|100007|3400|3732,School,100007,Educational Service District 123,3400,Richland School District,3732,Sacajawea Elementary,Sacajawea Elementary | Richland School District | Educational Service District 123,39,Assmt_S_3400_3732
1898,School|100007|3400|3833,School,100007,Educational Service District 123,3400,Richland School District,3833,Hanford High School,Hanford High School | Richland School District | Educational Service District 123,21,Assmt_S_3400_3833
1899,School|100007|3400|3926,School,100007,Educational Service District 123,3400,Richland School District,3926,Enterprise Middle School,Enterprise Middle School | Richland School District | Educational Service District 123,41,Assmt_S_3400_3926
1900,School|100007|3400|4059,School,100007,Educational Service District 123,3400,Richland School District,4059,Tapteal Elementary School,Tapteal Elementary School | Richland School District | Educational Service District 123,39,Assmt_S_3400_4059
1901,School|100007|3400|4060,School,100007,Educational Service District 123,3400,Richland School District,4060,Badger Mountain Elementary,Badger Mountain Elementary | Richland School District | Educational Service District 123,40,Assmt_S_3400_4060
1902,School|100007|3400|4543,School,100007,Educational Service District 123,3400,Richland School District,4543,William Wiley Elementary School,William Wiley Elementary School | Richland School District | Educational Service District 123,35,Assmt_S_3400_4543
1903,School|100007|3400|5092,School,100007,Educational Service District 123,3400,Richland School District,5092,White Bluffs Elementary School,White Bluffs Elementary School | Richland School District | Educational Service District 123,39,Assmt_S_3400_5092
1904,School|100007|3400|5419,School,100007,Educational Service District 123,3400,Richland School District,5419,Orchard Elementary,Orchard Elementary | Richland School District | Educational Service District 123,35,Assmt_S_3400_5419
1905,School|100007|3400|5493,School,100007,Educational Service District 123,3400,Richland School District,5493,Leona Libby Middle School,Leona Libby Middle School | Richland School District | Educational Service District 123,28,Assmt_S_3400_5493
1906,School|100007|3400|5689,School,100007,Educational Service District 123,3400,Richland School District,5689,Pacific Crest Online Academy,Pacific Crest Online Academy | Richland School District | Educational Service District 123,34,Assmt_S_3400_5689
1907,School|100007|3400|5732,School,100007,Educational Service District 123,3400,Richland School District,5732,Desert Sky Elementary,Desert Sky Elementary | Richland School District | Educational Service District 123,13,Assmt_S_3400_5732
1908,School|100007|36101|2278,School,100007,Educational Service District 123,36101,Dixie School District,2278,Dixie Elementary School,Dixie Elementary School | Dixie School District | Educational Service District 123,39,Assmt_S_36101_2278
1909,School|100007|36140|2074,School,100007,Educational Service District 123,36140,Walla Walla Public Schools,2074,Berney Elementary School,Berney Elementary School | Walla Walla Public Schools | Educational Service District 123,39,Assmt_S_36140_2074
1910,School|100007|36140|2078,School,100007,Educational Service District 123,36140,Walla Walla Public Schools,2078,Green Park Elementary School,Green Park Elementary School | Walla Walla Public Schools | Educational Service District 123,39,Assmt_S_36140_2078
1911,School|100007|36140|2159,School,100007,Educational Service District 123,36140,Walla Walla Public Schools,2159,Prospect Point Elementary,Prospect Point Elementary | Walla Walla Public Schools | Educational Service District 123,40,Assmt_S_36140_2159
1912,School|100007|36140|2528,School,100007,Educational Service District 123,36140,Walla Walla Public Schools,2528,Edison Elementary School,Edison Elementary School | Walla Walla Public Schools | Educational Service District 123,39,Assmt_S_36140_2528
1913,School|100007|36140|2780,School,100007,Educational Service District 123,36140,Walla Walla Public Schools,2780,Pioneer Middle School,Pioneer Middle School | Walla Walla Public Schools | Educational Service District 123,43,Assmt_S_36140_2780
1914,School|100007|36140|3468,School,100007,Educational Service District 123,36140,Walla Walla Public Schools,3468,Walla Walla High School,Walla Walla High School | Walla Walla Public Schools | Educational Service District 123,28,Assmt_S_36140_3468
1915,School|100007|36140|3510,School,100007,Educational Service District 123,36140,Walla Walla Public Schools,3510,Garrison Middle School,Garrison Middle School | Walla Walla Public Schools | Educational Service District 123,41,Assmt_S_36140_3510
1916,School|100007|36140|3728,School,100007,Educational Service District 123,36140,Walla Walla Public Schools,3728,Sharpstein Elementary School,Sharpstein Elementary School | Walla Walla Public Schools | Educational Service District 123,39,Assmt_S_36140_3728
1917,School|100007|36140|4193,School,100007,Educational Service District 123,36140,Walla Walla Public Schools,4193,Blue Ridge Elementary (Closed after 2020-2021 scho,Blue Ridge Elementary (Closed after 2020-2021 scho | Walla Walla Public Schools | Educational Service District 123,20,Assmt_S_36140_4193
1918,School|100007|36250|2114,School,100007,Educational Service District 123,36250,College Place School District,2114,Davis Elementary,Davis Elementary | College Place School District | Educational Service District 123,39,Assmt_S_36250_2114
1919,School|100007|36250|3541,School,100007,Educational Service District 123,36250,College Place School District,3541,John Sager Middle School,John Sager Middle School | College Place School District | Educational Service District 123,40,Assmt_S_36250_3541
1920,School|100007|36250|5362,School,100007,Educational Service District 123,36250,College Place School District,5362,College Place High School,College Place High School | College Place School District | Educational Service District 123,19,Assmt_S_36250_5362
1921,School|100007|36300|2160,School,100007,Educational Service District 123,36300,Touchet School District,2160,Touchet Elem & High School,Touchet Elem & High School | Touchet School District | Educational Service District 123,80,Assmt_S_36300_2160
1922,School|100007|36400|3012,School,100007,Educational Service District 123,36400,Columbia (Walla Walla) School District,3012,Columbia Middle School,Columbia Middle School | Columbia (Walla Walla) School District | Educational Service District 123,40,Assmt_S_36400_3012
1923,School|100007|36400|3613,School,100007,Educational Service District 123,36400,Columbia (Walla Walla) School District,3613,Columbia Elementary,Columbia Elementary | Columbia (Walla Walla) School District | Educational Service District 123,39,Assmt_S_36400_3613
1924,School|100007|36400|4049,School,100007,Educational Service District 123,36400,Columbia (Walla Walla) School District,4049,Columbia High School,Columbia High School | Columbia (Walla Walla) School District | Educational Service District 123,24,Assmt_S_36400_4049
1925,School|100007|36401|2174,School,100007,Educational Service District 123,36401,Waitsburg School District,2174,Preston Hall Middle School,Preston Hall Middle School | Waitsburg School District | Educational Service District 123,41,Assmt_S_36401_2174
1926,School|100007|36401|2386,School,100007,Educational Service District 123,36401,Waitsburg School District,2386,Waitsburg High School,Waitsburg High School | Waitsburg School District | Educational Service District 123,21,Assmt_S_36401_2386
1927,School|100007|36401|2712,School,100007,Educational Service District 123,36401,Waitsburg School District,2712,Waitsburg Elementary School,Waitsburg Elementary School | Waitsburg School District | Educational Service District 123,39,Assmt_S_36401_2712
1928,School|100007|36402|3574,School,100007,Educational Service District 123,36402,Prescott School District,3574,Prescott Elementary School,Prescott Elementary School | Prescott School District | Educational Service District 123,44,Assmt_S_36402_3574
1929,School|100007|36402|3575,School,100007,Educational Service District 123,36402,Prescott School District,3575,Prescott High School,Prescott High School | Prescott School District | Educational Service District 123,31,Assmt_S_36402_3575
1930,School|100007|36402|5257,School,100007,Educational Service District 123,36402,Prescott School District,5257,VISTA HERMOSA ELEMENTARY (Closed after 2015-2016 s,VISTA HERMOSA ELEMENTARY (Closed after 2015-2016 s | Prescott School District | Educational Service District 123,8,Assmt_D_36402_Small
1931,School|100007|36402|5687,School,100007,Educational Service District 123,36402,Prescott School District,5687,Prescott Middle School,Prescott Middle School | Prescott School District | Educational Service District 123,20,Assmt_S_36402_5687
1932,School|100007|7002|2302,School,100007,Educational Service District 123,7002,Dayton School District,2302,Dayton High School,Dayton High School | Dayton School District | Educational Service District 123,24,Assmt_S_7002_2302
1933,School|100007|7002|2830,School,100007,Educational Service District 123,7002,Dayton School District,2830,Dayton Elementary School,Dayton Elementary School | Dayton School District | Educational Service District 123,40,Assmt_S_7002_2830
1934,School|100007|7002|4011,School,100007,Educational Service District 123,7002,Dayton School District,4011,Dayton Middle School,Dayton Middle School | Dayton School District | Educational Service District 123,40,Assmt_S_7002_4011
1935,School|100007|7035|2135,School,100007,Educational Service District 123,7035,Starbuck School District,2135,Starbuck School,Starbuck School | Starbuck School District | Educational Service District 123,41,Assmt_S_7035_2135
1936,School|100008|13144|2510,School,100008,North Central Educational Service District 171,13144,Quincy School District,2510,Quincy Middle School,Quincy Middle School | Quincy School District | North Central Educational Service District 171,35,Assmt_S_13144_2510
1937,School|100008|13144|2919,School,100008,North Central Educational Service District 171,13144,Quincy School District,2919,Pioneer Elementary,Pioneer Elementary | Quincy School District | North Central Educational Service District 171,29,Assmt_S_13144_2919
1938,School|100008|13144|3020,School,100008,North Central Educational Service District 171,13144,Quincy School District,3020,Mountain View Elementary,Mountain View Elementary | Quincy School District | North Central Educational Service District 171,29,Assmt_S_13144_3020
1939,School|100008|13144|3088,School,100008,North Central Educational Service District 171,13144,Quincy School District,3088,Quincy High School,Quincy High School | Quincy School District | North Central Educational Service District 171,22,Assmt_S_13144_3088
1940,School|100008|13144|3426,School,100008,North Central Educational Service District 171,13144,Quincy School District,3426,George Elementary,George Elementary | Quincy School District | North Central Educational Service District 171,36,Assmt_S_13144_3426
1941,School|100008|13144|4536,School,100008,North Central Educational Service District 171,13144,Quincy School District,4536,Monument Elementary,Monument Elementary | Quincy School District | North Central Educational Service District 171,44,Assmt_S_13144_4536
1942,School|100008|13144|5585,School,100008,North Central Educational Service District 171,13144,Quincy School District,5585,Ancient Lakes Elementary,Ancient Lakes Elementary | Quincy School District | North Central Educational Service District 171,19,Assmt_S_13144_5585
1943,School|100008|13144|5650,School,100008,North Central Educational Service District 171,13144,Quincy School District,5650,Quincy Innovation Academy Big Picture,Quincy Innovation Academy Big Picture | Quincy School District | North Central Educational Service District 171,25,Assmt_S_13144_5650
1944,School|100008|13146|2792,School,100008,North Central Educational Service District 171,13146,Warden School District,2792,Warden Elementary,Warden Elementary | Warden School District | North Central Educational Service District 171,39,Assmt_S_13146_2792
1945,School|100008|13146|3273,School,100008,North Central Educational Service District 171,13146,Warden School District,3273,Warden High School,Warden High School | Warden School District | North Central Educational Service District 171,21,Assmt_S_13146_3273
1946,School|100008|13146|3909,School,100008,North Central Educational Service District 171,13146,Warden School District,3909,Warden Middle School,Warden Middle School | Warden School District | North Central Educational Service District 171,40,Assmt_S_13146_3909
1947,School|100008|13151|2693,School,100008,North Central Educational Service District 171,13151,Coulee-Hartline School District,2693,Coulee City Elementary,Coulee City Elementary | Coulee-Hartline School District | North Central Educational Service District 171,39,Assmt_S_13151_2693
1948,School|100008|13151|2968,School,100008,North Central Educational Service District 171,13151,Coulee-Hartline School District,2968,Almira Coulee Hartline High School,Almira Coulee Hartline High School | Coulee-Hartline School District | North Central Educational Service District 171,21,Assmt_S_13151_2968
1949,School|100008|13156|2694,School,100008,North Central Educational Service District 171,13156,Soap Lake School District,2694,Soap Lake Elementary,Soap Lake Elementary | Soap Lake School District | North Central Educational Service District 171,41,Assmt_S_13156_2694
1950,School|100008|13156|3089,School,100008,North Central Educational Service District 171,13156,Soap Lake School District,3089,Soap Lake Middle & High School,Soap Lake Middle & High School | Soap Lake School District | North Central Educational Service District 171,49,Assmt_S_13156_3089
1951,School|100008|13161|2673,School,100008,North Central Educational Service District 171,13161,Moses Lake School District,2673,Frontier Middle School,Frontier Middle School | Moses Lake School District | North Central Educational Service District 171,41,Assmt_S_13161_2673
1952,School|100008|13161|2832,School,100008,North Central Educational Service District 171,13161,Moses Lake School District,2832,Peninsula Elementary,Peninsula Elementary | Moses Lake School District | North Central Educational Service District 171,39,Assmt_S_13161_2832
1953,School|100008|13161|2833,School,100008,North Central Educational Service District 171,13161,Moses Lake School District,2833,Knolls Vista Elementary,Knolls Vista Elementary | Moses Lake School District | North Central Educational Service District 171,39,Assmt_S_13161_2833
1954,School|100008|13161|2969,School,100008,North Central Educational Service District 171,13161,Moses Lake School District,2969,Lakeview Terrace Elementary,Lakeview Terrace Elementary | Moses Lake School District | North Central Educational Service District 171,39,Assmt_S_13161_2969
1955,School|100008|13161|2970,School,100008,North Central Educational Service District 171,13161,Moses Lake School District,2970,Midway Elementary,Midway Elementary | Moses Lake School District | North Central Educational Service District 171,39,Assmt_S_13161_2970
1956,School|100008|13161|3021,School,100008,North Central Educational Service District 171,13161,Moses Lake School District,3021,Larson Heights Elementary,Larson Heights Elementary | Moses Lake School District | North Central Educational Service District 171,39,Assmt_S_13161_3021
1957,School|100008|13161|3022,School,100008,North Central Educational Service District 171,13161,Moses Lake School District,3022,Columbia Middle School,Columbia Middle School | Moses Lake School District | North Central Educational Service District 171,40,Assmt_S_13161_3022
1958,School|100008|13161|3091,School,100008,North Central Educational Service District 171,13161,Moses Lake School District,3091,Garden Heights Elementary,Garden Heights Elementary | Moses Lake School District | North Central Educational Service District 171,39,Assmt_S_13161_3091
1959,School|100008|13161|3153,School,100008,North Central Educational Service District 171,13161,Moses Lake School District,3153,Longview Elementary,Longview Elementary | Moses Lake School District | North Central Educational Service District 171,39,Assmt_S_13161_3153
1960,School|100008|13161|3215,School,100008,North Central Educational Service District 171,13161,Moses Lake School District,3215,Moses Lake High School,Moses Lake High School | Moses Lake School District | North Central Educational Service District 171,23,Assmt_S_13161_3215
1961,School|100008|13161|3779,School,100008,North Central Educational Service District 171,13161,Moses Lake School District,3779,North Elementary,North Elementary | Moses Lake School District | North Central Educational Service District 171,39,Assmt_S_13161_3779
1962,School|100008|13161|5173,School,100008,North Central Educational Service District 171,13161,Moses Lake School District,5173,Sage Point Elementary School,Sage Point Elementary School | Moses Lake School District | North Central Educational Service District 171,39,Assmt_S_13161_5173
1963,School|100008|13161|5251,School,100008,North Central Educational Service District 171,13161,Moses Lake School District,5251,Park Orchard Elementary School,Park Orchard Elementary School | Moses Lake School District | North Central Educational Service District 171,39,Assmt_S_13161_5251
1964,School|100008|13161|5354,School,100008,North Central Educational Service District 171,13161,Moses Lake School District,5354,Endeavor Middle School,Endeavor Middle School | Moses Lake School District | North Central Educational Service District 171,40,Assmt_S_13161_5354
1965,School|100008|13161|5679,School,100008,North Central Educational Service District 171,13161,Moses Lake School District,5679,Digital Learning Center,Digital Learning Center | Moses Lake School District | North Central Educational Service District 171,26,Assmt_S_13161_5679
1966,School|100008|13161|5680,School,100008,North Central Educational Service District 171,13161,Moses Lake School District,5680,Vicki I. Groff Elementary School,Vicki I. Groff Elementary School | Moses Lake School District | North Central Educational Service District 171,19,Assmt_S_13161_5680
1967,School|100008|13161|5726,School,100008,North Central Educational Service District 171,13161,Moses Lake School District,5726,Vanguard Academy,Vanguard Academy | Moses Lake School District | North Central Educational Service District 171,6,Assmt_D_13161_Small
1968,School|100008|13165|2695,School,100008,North Central Educational Service District 171,13165,Ephrata School District,2695,Parkway School,Parkway School | Ephrata School District | North Central Educational Service District 171,30,Assmt_S_13165_2695
1969,School|100008|13165|2793,School,100008,North Central Educational Service District 171,13165,Ephrata School District,2793,Columbia Ridge Elementary,Columbia Ridge Elementary | Ephrata School District | North Central Educational Service District 171,29,Assmt_S_13165_2793
1970,School|100008|13165|2920,School,100008,North Central Educational Service District 171,13165,Ephrata School District,2920,Ephrata High School,Ephrata High School | Ephrata School District | North Central Educational Service District 171,25,Assmt_S_13165_2920
1971,School|100008|13165|3092,School,100008,North Central Educational Service District 171,13165,Ephrata School District,3092,Grant Elementary,Grant Elementary | Ephrata School District | North Central Educational Service District 171,32,Assmt_S_13165_3092
1972,School|100008|13165|3373,School,100008,North Central Educational Service District 171,13165,Ephrata School District,3373,Ephrata Middle School,Ephrata Middle School | Ephrata School District | North Central Educational Service District 171,42,Assmt_S_13165_3373
1973,School|100008|13167|2472,School,100008,North Central Educational Service District 171,13167,Wilson Creek School District,2472,Wilson Creek Elementary,Wilson Creek Elementary | Wilson Creek School District | North Central Educational Service District 171,49,Assmt_S_13167_2472
1974,School|100008|13167|2473,School,100008,North Central Educational Service District 171,13167,Wilson Creek School District,2473,Wilson Creek High,Wilson Creek High | Wilson Creek School District | North Central Educational Service District 171,41,Assmt_S_13167_2473
1975,School|100008|13301|2801,School,100008,North Central Educational Service District 171,13301,Grand Coulee Dam School District,2801,Lake Roosevelt Jr/Sr High School,Lake Roosevelt Jr/Sr High School | Grand Coulee Dam School District | North Central Educational Service District 171,41,Assmt_S_13301_2801
1976,School|100008|13301|2802,School,100008,North Central Educational Service District 171,13301,Grand Coulee Dam School District,2802,Lake Roosevelt Elementary,Lake Roosevelt Elementary | Grand Coulee Dam School District | North Central Educational Service District 171,51,Assmt_S_13301_2802
1977,School|100008|24014|2494,School,100008,North Central Educational Service District 171,24014,Nespelem School District,2494,Nespelem Elementary,Nespelem Elementary | Nespelem School District | North Central Educational Service District 171,69,Assmt_S_24014_2494
1978,School|100008|24014|5740,School,100008,North Central Educational Service District 171,24014,Nespelem School District,5740,Nespelem High School,Nespelem High School | Nespelem School District | North Central Educational Service District 171,2,Assmt_D_24014_Small
1979,School|100008|24019|2031,School,100008,North Central Educational Service District 171,24019,Omak School District,2031,Omak High School,Omak High School | Omak School District | North Central Educational Service District 171,24,Assmt_S_24019_2031
1980,School|100008|24019|3051,School,100008,North Central Educational Service District 171,24019,Omak School District,3051,E Omak Elementary,E Omak Elementary | Omak School District | North Central Educational Service District 171,42,Assmt_S_24019_3051
1981,School|100008|24019|4237,School,100008,North Central Educational Service District 171,24019,Omak School District,4237,Omak Middle School,Omak Middle School | Omak School District | North Central Educational Service District 171,40,Assmt_S_24019_4237
1982,School|100008|24019|5195,School,100008,North Central Educational Service District 171,24019,Omak School District,5195,Washington Virtual Academy Omak Elementary,Washington Virtual Academy Omak Elementary | Omak School District | North Central Educational Service District 171,27,Assmt_S_24019_5195
1983,School|100008|24019|5196,School,100008,North Central Educational Service District 171,24019,Omak School District,5196,Washington Virtual Academy Omak Middle School,Washington Virtual Academy Omak Middle School | Omak School District | North Central Educational Service District 171,28,Assmt_S_24019_5196
1984,School|100008|24019|5197,School,100008,North Central Educational Service District 171,24019,Omak School District,5197,Washington Virtual Academy Omak High School,Washington Virtual Academy Omak High School | Omak School District | North Central Educational Service District 171,15,Assmt_S_24019_5197
1985,School|100008|24105|2245,School,100008,North Central Educational Service District 171,24105,Okanogan School District,2245,Okanogan Middle School,Okanogan Middle School | Okanogan School District | North Central Educational Service District 171,40,Assmt_S_24105_2245
1986,School|100008|24105|2246,School,100008,North Central Educational Service District 171,24105,Okanogan School District,2246,Okanogan High School,Okanogan High School | Okanogan School District | North Central Educational Service District 171,21,Assmt_S_24105_2246
1987,School|100008|24105|2539,School,100008,North Central Educational Service District 171,24105,Okanogan School District,2539,Grainger Elementary,Grainger Elementary | Okanogan School District | North Central Educational Service District 171,39,Assmt_S_24105_2539
1988,School|100008|24111|2800,School,100008,North Central Educational Service District 171,24111,Brewster School District,2800,Brewster High School,Brewster High School | Brewster School District | North Central Educational Service District 171,21,Assmt_S_24111_2800
