OrgIndexId,GradYear,SchoolYear,StudentGroup,GradeLevel,DAT,CountExpected,CountMet,CountPrevPassed,PctMet_OSPI,PctMet,L1,L2,L3,L4,PctFoundational,CountFoundational,PctAltAssessment,DataAsOf,PctMet_Flag,PctMet_Delta
29,2032,2024-25,Homeless,6,Lt10orNo,,,,,,,,,,,,,Sep  3 2025 12:00AM,No L3L4,
29,2032,2024-25,Low-Income,6,ERR_None,67,25,67,0.373,0.373134,0.2985070000000,0.2686570000000,0.1940300000000,0.1791040000000,0.642,43,0,Sep  3 2025 12:00AM,OK,0
29,2032,2024-25,Military Parent,6,ERR_None,45,29,45,0.644,0.644445,0.1333330000000,0.1777780000000,0.2666670000000,0.3777780000000,0.822,37,0,Sep  3 2025 12:00AM,OK,-1.11022302462516E-16
29,2031,2024-25,All Students,7,ERR_None,130,68,130,0.523,0.523077,0.1461540000000,0.2538460000000,0.2076920000000,0.3153850000000,0.777,101,0,Sep  3 2025 12:00AM,OK,0
29,2031,2024-25,Foster Care,7,Lt10orNo,,,,,,,,,,,,,Sep  3 2025 12:00AM,No L3L4,
29,2031,2024-25,Homeless,7,Lt10orNo,,,,,,,,,,,,,Sep  3 2025 12:00AM,No L3L4,
29,2031,2024-25,Low-Income,7,ERR_None,63,22,63,0.349,0.349206,0.2222220000000,0.3333330000000,0.1587300000000,0.1904760000000,0.683,43,0,Sep  3 2025 12:00AM,OK,0
29,2031,2024-25,Military Parent,7,ERR_None,40,29,40,0.725,0.725,0.0250000000000,0.2000000000000,0.3750000000000,0.3500000000000,0.925,,0,Sep  3 2025 12:00AM,OK,0
29,2030,2024-25,All Students,8,ERR_None,121,50,121,0.413,0.413223,0.2231400000000,0.2727270000000,0.1900830000000,0.2231400000000,0.686,83,0,Sep  3 2025 12:00AM,OK,0
29,2030,2024-25,Homeless,8,Lt10orNo,,,,,,,,,,,,,Sep  3 2025 12:00AM,No L3L4,
29,2030,2024-25,Low-Income,8,ERR_None,63,21,63,0.333,0.333333,0.2539680000000,0.2698410000000,0.2063490000000,0.1269840000000,0.603,38,0,Sep  3 2025 12:00AM,OK,0
29,2030,2024-25,Military Parent,8,ERR_None,27,13,27,0.482,0.481481,0.2592590000000,0.2592590000000,0.2592590000000,0.2222220000000,0.741,20,0,Sep  3 2025 12:00AM,OK,5.55111512312578E-17
29,2028,2024-25,All Students,10,ERR_None,113,54,113,0.478,0.477876,0.2477880000000,0.2212390000000,0.2654870000000,0.2123890000000,0.699,79,0,Sep  3 2025 12:00AM,OK,-5.55111512312578E-17
29,2028,2024-25,Foster Care,10,Lt10orNo,,,,,,,,,,,,,Sep  3 2025 12:00AM,No L3L4,
29,2028,2024-25,Homeless,10,Lt10orNo,,,,,,,,,,,,,Sep  3 2025 12:00AM,No L3L4,
29,2028,2024-25,Low-Income,10,ERR_None,47,14,47,0.298,0.297872,0.3191490000000,0.3191490000000,0.1914890000000,0.1063830000000,0.617,29,0,Sep  3 2025 12:00AM,OK,0
29,2028,2024-25,Military Parent,10,ERR_None,23,16,23,0.696,0.695652,0.1739130000000,0.0869565000000,0.4782610000000,0.2173910000000,0.783,18,0,Sep  3 2025 12:00AM,OK,-1.11022302462516E-16
29,,2024-25,All Students,99,ERR_None,893,439,893,0.492,0.491601,0.1982080000000,0.2497200000000,0.2362820000000,0.2553190000000,0.741,662,0.001191,Sep  3 2025 12:00AM,OK,0
29,,2024-25,Foster Care,99,Lt10orNo,,,,,,,,,,,,,Sep  3 2025 12:00AM,No L3L4,
29,,2024-25,Homeless,99,ERR_None,20,7,20,0.35,0.35,0.4000000000000,0.1000000000000,0.1500000000000,0.2000000000000,0.45,9,0,Sep  3 2025 12:00AM,OK,0
29,,2024-25,Low-Income,99,ERR_None,405,147,405,0.363,0.362963,0.2617280000000,0.3061730000000,0.1901230000000,0.1728400000000,0.669,271,0,Sep  3 2025 12:00AM,OK,0
29,,2024-25,Military Parent,99,ERR_None,294,175,294,0.595,0.595238,0.1462590000000,0.2312930000000,0.3231290000000,0.2721090000000,0.827,243,0.003496,Sep  3 2025 12:00AM,OK,-1.11022302462516E-16
